,datetime,rain,rhum,msl,temp,wetb,dewpt,vappr,pm10,pm2.5,hour,day,month
15061,2022-09-20 13:00:00,0.0,54.0,1025.3,19.3,14.2,9.8,12.1,17.47,6.96,13,20,9
15062,2022-09-20 14:00:00,0.0,57.0,1025.1,18.8,14.1,10.1,12.4,11.83,6.18,14,20,9
15063,2022-09-20 15:00:00,0.0,53.0,1024.8,19.5,14.3,9.9,12.2,10.53,5.54,15,20,9
15064,2022-09-20 16:00:00,0.0,62.0,1024.4,18.1,14.1,10.8,13.0,8.81,5.84,16,20,9
15065,2022-09-20 17:00:00,0.0,55.0,1024.4,18.2,13.4,9.0,11.5,9.16,4.35,17,20,9
15066,2022-09-20 18:00:00,0.0,67.0,1024.7,15.8,12.7,9.9,12.2,5.12,2.22,18,20,9
15067,2022-09-20 19:00:00,0.0,76.0,1024.9,14.1,12.0,10.1,12.4,3.88,2.26,19,20,9
15068,2022-09-20 20:00:00,0.0,77.0,1025.2,14.0,12.0,10.1,12.4,4.68,2.55,20,20,9
15069,2022-09-20 21:00:00,0.0,84.0,1025.3,13.5,12.1,10.9,13.0,3.16,2.2,21,20,9
15070,2022-09-20 22:00:00,0.0,90.0,1025.1,12.2,11.4,10.7,12.8,2.03,1.12,22,20,9
15071,2022-09-20 23:00:00,0.0,93.0,1025.1,11.1,10.5,10.0,12.3,2.02,1.23,23,20,9
15072,2022-09-21 00:00:00,0.0,94.0,1024.9,11.4,11.0,10.6,12.8,15.02,9.83,0,21,9
15073,2022-09-21 01:00:00,0.0,89.0,1024.7,12.3,11.4,10.6,12.8,24.53,18.68,1,21,9
15074,2022-09-21 02:00:00,0.0,84.0,1024.3,13.1,11.8,10.6,12.8,5.78,4.26,2,21,9
15075,2022-09-21 03:00:00,0.0,87.0,1023.9,12.1,11.0,10.0,12.2,7.06,5.84,3,21,9
15076,2022-09-21 04:00:00,0.0,91.0,1023.6,10.5,9.8,9.2,11.6,9.43,7.75,4,21,9
15077,2022-09-21 05:00:00,0.0,89.0,1023.6,11.6,10.8,9.9,12.2,11.38,9.66,5,21,9
15078,2022-09-21 06:00:00,0.0,85.0,1023.6,12.2,11.0,9.8,12.1,16.2,10.52,6,21,9
15079,2022-09-21 07:00:00,0.0,80.0,1023.5,13.1,11.4,9.8,12.1,7.12,5.28,7,21,9
15080,2022-09-21 08:00:00,0.0,71.0,1023.2,14.5,11.9,9.5,11.8,7.36,3.92,8,21,9
15081,2022-09-21 09:00:00,0.0,65.0,1022.9,16.4,13.0,10.0,12.3,13.33,4.11,9,21,9
15082,2022-09-21 10:00:00,0.0,68.0,1022.6,16.7,13.6,10.9,13.0,7.47,2.98,10,21,9
15083,2022-09-21 11:00:00,0.0,67.0,1022.2,17.6,14.3,11.6,13.7,9.9,3.68,11,21,9
15084,2022-09-21 12:00:00,0.0,69.0,1021.7,17.9,14.8,12.4,14.4,12.4,3.52,12,21,9
15085,2022-09-21 13:00:00,0.0,72.0,1021.2,17.7,14.8,12.6,14.6,9.91,3.29,13,21,9
15086,2022-09-21 14:00:00,0.0,72.0,1020.7,17.5,14.8,12.5,14.5,6.64,3.09,14,21,9
15087,2022-09-21 15:00:00,0.0,71.0,1020.0,18.1,15.1,12.8,14.7,5.62,2.7,15,21,9
15088,2022-09-21 16:00:00,0.0,66.0,1019.6,18.3,14.8,12.0,14.0,6.98,3.05,16,21,9
15089,2022-09-21 17:00:00,0.0,68.0,1019.0,17.6,14.4,11.8,13.9,9.74,3.6,17,21,9
15090,2022-09-21 18:00:00,0.0,73.0,1018.8,16.7,14.1,11.9,13.9,11.04,5.26,18,21,9
15091,2022-09-21 19:00:00,0.0,76.0,1018.9,15.7,13.4,11.5,13.5,9.93,6.42,19,21,9
15092,2022-09-21 20:00:00,0.0,78.0,1018.8,15.4,13.4,11.7,13.7,9.53,6.02,20,21,9
15093,2022-09-21 21:00:00,0.0,77.0,1018.3,15.7,13.6,11.7,13.8,10.16,5.0,21,21,9
15094,2022-09-21 22:00:00,0.0,77.0,1017.9,15.8,13.7,11.9,13.9,8.71,4.51,22,21,9
15095,2022-09-21 23:00:00,0.0,79.0,1017.4,15.7,13.8,12.2,14.2,6.45,2.77,23,21,9
15096,2022-09-22 00:00:00,0.0,82.0,1017.1,15.7,14.1,12.8,14.8,4.16,2.16,0,22,9
15097,2022-09-22 01:00:00,0.0,83.0,1016.3,15.8,14.2,13.0,15.0,2.95,1.75,1,22,9
15098,2022-09-22 02:00:00,0.0,85.0,1015.6,15.9,14.6,13.5,15.5,2.28,1.44,2,22,9
15099,2022-09-22 03:00:00,0.6,93.0,1015.2,15.1,14.5,14.0,16.0,2.07,1.01,3,22,9
15100,2022-09-22 04:00:00,0.6,94.0,1014.7,15.1,14.6,14.2,16.2,0.89,0.58,4,22,9
15101,2022-09-22 05:00:00,1.0,96.0,1014.3,15.0,14.6,14.4,16.4,0.66,0.4,5,22,9
15102,2022-09-22 06:00:00,3.2,97.0,1014.3,14.9,14.7,14.5,16.5,1.15,0.58,6,22,9
15103,2022-09-22 07:00:00,2.2,97.0,1014.5,15.0,14.8,14.6,16.6,1.33,0.61,7,22,9
15104,2022-09-22 08:00:00,4.6,97.0,1014.9,14.4,14.2,14.0,16.0,1.82,0.96,8,22,9
15105,2022-09-22 09:00:00,1.4,98.0,1014.7,14.1,14.0,13.9,15.9,2.81,1.33,9,22,9
15106,2022-09-22 10:00:00,1.2,98.0,1015.1,14.4,14.3,14.2,16.2,2.89,1.36,10,22,9
15107,2022-09-22 11:00:00,0.8,98.0,1015.3,14.8,14.6,14.5,16.5,3.72,1.83,11,22,9
15108,2022-09-22 12:00:00,2.2,97.0,1015.7,14.3,14.1,13.9,15.9,5.79,2.94,12,22,9
15109,2022-09-22 13:00:00,1.0,97.0,1015.6,14.5,14.3,14.1,16.1,4.65,2.16,13,22,9
15110,2022-09-22 14:00:00,0.0,94.0,1015.9,15.2,14.7,14.3,16.3,2.85,1.52,14,22,9
15111,2022-09-22 15:00:00,0.0,86.0,1016.0,15.7,14.4,13.4,15.4,3.35,1.58,15,22,9
15112,2022-09-22 16:00:00,0.0,78.0,1015.9,16.4,14.3,12.7,14.7,3.87,1.61,16,22,9
15113,2022-09-22 17:00:00,0.0,87.0,1016.0,15.6,14.4,13.5,15.4,5.44,2.27,17,22,9
15114,2022-09-22 18:00:00,0.0,90.0,1016.4,14.5,13.6,13.0,14.9,8.79,3.21,18,22,9
15115,2022-09-22 19:00:00,0.0,94.0,1017.0,13.2,12.7,12.3,14.3,11.02,4.41,19,22,9
15116,2022-09-22 20:00:00,0.0,97.0,1017.4,11.5,11.3,11.1,13.2,16.82,9.2,20,22,9
15117,2022-09-22 21:00:00,0.0,98.0,1017.6,10.8,10.6,10.4,12.6,20.89,12.59,21,22,9
15118,2022-09-22 22:00:00,0.0,98.0,1017.8,10.3,10.1,10.0,12.3,11.77,7.23,22,22,9
15119,2022-09-22 23:00:00,0.0,97.0,1018.1,9.6,9.4,9.2,11.7,8.24,4.86,23,22,9
15120,2022-09-23 00:00:00,0.0,97.0,1018.1,8.6,8.4,8.2,10.9,7.4,4.29,0,23,9
15121,2022-09-23 01:00:00,0.0,98.0,1018.1,8.1,8.0,7.9,10.7,6.82,3.83,1,23,9
15122,2022-09-23 02:00:00,0.0,97.0,1018.3,8.0,7.9,7.7,10.5,5.96,3.23,2,23,9
15123,2022-09-23 03:00:00,0.0,98.0,1018.3,8.0,7.9,7.7,10.5,5.14,2.78,3,23,9
15124,2022-09-23 04:00:00,0.0,99.0,1018.2,7.9,7.8,7.8,10.6,4.95,2.33,4,23,9
15125,2022-09-23 05:00:00,0.0,99.0,1018.4,8.1,8.1,8.0,10.7,5.05,2.35,5,23,9
15126,2022-09-23 06:00:00,0.0,99.0,1018.7,7.7,7.7,7.7,10.5,6.59,2.81,6,23,9
15127,2022-09-23 07:00:00,0.0,99.0,1019.0,8.6,8.6,8.6,11.1,7.45,3.25,7,23,9
15128,2022-09-23 08:00:00,0.0,99.0,1019.3,9.5,9.5,9.5,11.8,11.18,4.19,8,23,9
15129,2022-09-23 09:00:00,0.0,99.0,1019.5,10.1,10.1,10.1,12.3,8.67,3.55,9,23,9
15130,2022-09-23 10:00:00,0.0,98.0,1019.5,11.4,11.3,11.2,13.3,7.94,3.01,10,23,9
15131,2022-09-23 11:00:00,0.0,96.0,1019.4,12.5,12.1,11.8,13.9,7.86,3.16,11,23,9
15132,2022-09-23 12:00:00,0.0,77.0,1018.9,15.4,13.3,11.4,13.5,8.28,3.57,12,23,9
15133,2022-09-23 13:00:00,0.0,67.0,1018.7,16.9,13.6,10.8,12.9,6.29,2.24,13,23,9
15134,2022-09-23 14:00:00,0.0,63.0,1018.4,16.9,13.2,9.9,12.2,4.28,1.52,14,23,9
15135,2022-09-23 15:00:00,0.3,76.0,1018.4,15.8,13.5,11.6,13.7,4.29,1.25,15,23,9
15136,2022-09-23 16:00:00,1.6,88.0,1018.7,13.5,12.5,11.7,13.7,3.22,1.13,16,23,9
15137,2022-09-23 17:00:00,0.0,83.0,1019.0,13.0,11.6,10.2,12.5,2.61,1.62,17,23,9
15138,2022-09-23 18:00:00,0.0,88.0,1019.3,12.5,11.5,10.5,12.7,4.12,1.76,18,23,9
15139,2022-09-23 19:00:00,0.0,84.0,1019.9,12.0,10.7,9.4,11.8,7.96,2.8,19,23,9
15140,2022-09-23 20:00:00,0.0,92.0,1020.3,11.2,10.6,10.1,12.3,6.88,3.39,20,23,9
15141,2022-09-23 21:00:00,0.0,83.0,1020.6,11.5,10.1,8.8,11.3,8.7,4.66,21,23,9
15142,2022-09-23 22:00:00,0.0,89.0,1020.7,9.4,8.6,7.7,10.5,7.69,4.62,22,23,9
15143,2022-09-23 23:00:00,0.0,93.0,1020.9,8.1,7.6,7.0,10.0,8.76,4.9,23,23,9
15144,2022-09-24 00:00:00,0.0,93.0,1020.8,8.1,7.6,7.0,10.0,8.61,4.99,0,24,9
15145,2022-09-24 01:00:00,0.0,93.0,1020.8,8.1,7.6,7.1,10.1,5.92,3.03,1,24,9
15150,2022-09-24 06:00:00,0.0,97.0,1021.4,7.5,7.3,7.1,10.1,5.73,1.88,6,24,9
15151,2022-09-24 07:00:00,0.0,96.0,1021.8,8.1,7.8,7.5,10.4,6.61,2.86,7,24,9
15152,2022-09-24 08:00:00,0.0,93.0,1022.2,9.6,9.1,8.5,11.1,5.92,2.77,8,24,9
15153,2022-09-24 09:00:00,0.0,84.0,1022.6,11.1,9.8,8.6,11.1,7.46,2.87,9,24,9
15154,2022-09-24 10:00:00,0.0,70.0,1022.7,13.7,11.1,8.5,11.1,6.14,2.58,10,24,9
15155,2022-09-24 11:00:00,0.0,67.0,1023.0,14.0,11.1,8.1,10.8,3.85,1.77,11,24,9
15156,2022-09-24 12:00:00,0.0,66.0,1023.2,13.9,10.8,7.7,10.5,4.21,1.53,12,24,9
15157,2022-09-24 13:00:00,0.0,58.0,1023.0,15.4,11.4,7.3,10.2,5.31,1.7,13,24,9
15158,2022-09-24 14:00:00,0.0,56.0,1023.1,14.6,10.4,5.9,9.3,3.68,1.28,14,24,9
15160,2022-09-24 16:00:00,0.0,60.0,1023.3,14.1,10.5,6.6,9.7,3.12,1.2,16,24,9
15161,2022-09-24 17:00:00,0.0,62.0,1023.8,14.0,10.6,7.0,10.0,5.78,1.96,17,24,9
15162,2022-09-24 18:00:00,0.0,78.0,1024.1,12.4,10.6,8.8,11.3,7.65,3.51,18,24,9
15163,2022-09-24 19:00:00,0.0,74.0,1024.7,11.7,9.6,7.3,10.3,5.63,3.53,19,24,9
15164,2022-09-24 20:00:00,0.0,67.0,1025.1,11.8,9.1,6.0,9.3,7.14,3.8,20,24,9
15165,2022-09-24 21:00:00,0.0,73.0,1025.2,10.9,8.8,6.4,9.6,5.3,3.01,21,24,9
15166,2022-09-24 22:00:00,0.0,86.0,1025.4,8.3,7.4,6.2,9.5,4.71,2.9,22,24,9
15167,2022-09-24 23:00:00,0.0,84.0,1025.8,8.2,7.1,5.8,9.2,5.7,3.07,23,24,9
15168,2022-09-25 00:00:00,0.0,91.0,1025.2,7.0,6.4,5.6,9.1,7.14,3.82,0,25,9
15169,2022-09-25 01:00:00,0.0,93.0,1025.5,6.6,6.1,5.6,9.1,6.54,4.28,1,25,9
15170,2022-09-25 02:00:00,0.0,96.0,1024.8,5.6,5.4,5.1,8.8,6.06,4.07,2,25,9
15171,2022-09-25 03:00:00,0.0,96.0,1024.7,6.8,6.5,6.2,9.5,0.19,0.15,3,25,9
15175,2022-09-25 07:00:00,0.0,94.0,1024.0,8.1,7.7,7.3,10.2,0.15,0.03,7,25,9
15195,2022-09-26 03:00:00,0.0,82.0,1006.3,12.3,10.8,9.3,11.7,0.0,0.0,3,26,9
15196,2022-09-26 04:00:00,0.0,73.0,1006.3,11.9,9.6,7.2,10.2,9.87,5.49,4,26,9
15197,2022-09-26 05:00:00,0.0,75.0,1006.3,10.7,8.8,6.6,9.7,14.94,8.7,5,26,9
15198,2022-09-26 06:00:00,0.0,79.0,1007.1,10.3,8.7,6.9,9.9,14.65,9.15,6,26,9
15199,2022-09-26 07:00:00,0.0,82.0,1007.5,9.9,8.5,7.0,10.0,14.63,8.63,7,26,9
15200,2022-09-26 08:00:00,0.0,73.0,1008.3,11.6,9.3,6.9,9.9,11.94,6.82,8,26,9
15201,2022-09-26 09:00:00,0.1,70.0,1008.5,12.9,10.3,7.7,10.5,10.92,5.62,9,26,9
15202,2022-09-26 10:00:00,0.0,63.0,1008.7,14.0,10.7,7.3,10.2,13.67,5.34,10,26,9
15203,2022-09-26 11:00:00,0.0,66.0,1008.8,13.7,10.6,7.5,10.4,12.92,5.28,11,26,9
15204,2022-09-26 12:00:00,0.0,59.0,1008.4,15.0,11.1,7.1,10.1,8.47,3.32,12,26,9
15205,2022-09-26 13:00:00,0.0,64.0,1008.5,14.4,11.1,7.7,10.5,6.89,2.53,13,26,9
15206,2022-09-26 14:00:00,0.0,64.0,1008.3,14.3,11.0,7.7,10.5,5.22,2.18,14,26,9
15207,2022-09-26 15:00:00,0.0,66.0,1008.5,13.6,10.5,7.4,10.3,5.8,2.48,15,26,9
15208,2022-09-26 16:00:00,0.0,72.0,1008.4,13.1,10.6,8.2,10.9,6.57,2.97,16,26,9
15209,2022-09-26 17:00:00,0.0,74.0,1008.6,12.3,10.1,7.9,10.6,4.8,2.22,17,26,9
15210,2022-09-26 18:00:00,0.0,73.0,1009.1,11.9,9.6,7.2,10.2,7.11,3.5,18,26,9
15211,2022-09-26 19:00:00,0.0,74.0,1009.2,11.0,8.9,6.6,9.8,9.56,5.12,19,26,9
15212,2022-09-26 20:00:00,0.0,79.0,1009.5,10.3,8.7,6.9,9.9,10.07,5.67,20,26,9
15213,2022-09-26 21:00:00,0.0,81.0,1009.6,10.0,8.6,7.0,10.0,10.87,6.0,21,26,9
15214,2022-09-26 22:00:00,0.0,84.0,1009.3,10.0,8.8,7.4,10.3,9.18,5.75,22,26,9
15215,2022-09-26 23:00:00,0.0,85.0,1008.9,10.0,8.8,7.6,10.4,11.28,6.12,23,26,9
15216,2022-09-27 00:00:00,0.0,86.0,1008.1,10.2,9.1,8.0,10.7,9.3,5.67,0,27,9
15217,2022-09-27 01:00:00,0.0,85.0,1007.6,10.3,9.2,8.1,10.8,10.24,5.56,1,27,9
15218,2022-09-27 02:00:00,0.0,83.0,1007.1,10.6,9.2,7.8,10.6,9.23,5.88,2,27,9
15219,2022-09-27 03:00:00,0.0,83.0,1006.5,10.7,9.4,8.0,10.7,9.88,6.25,3,27,9
15220,2022-09-27 04:00:00,0.0,80.0,1005.9,11.0,9.4,7.8,10.6,10.15,6.47,4,27,9
15221,2022-09-27 05:00:00,0.0,81.0,1005.7,10.8,9.3,7.7,10.5,9.74,6.09,5,27,9
15222,2022-09-27 06:00:00,0.0,83.0,1005.6,10.4,9.1,7.7,10.5,10.25,6.06,6,27,9
15223,2022-09-27 07:00:00,0.0,86.0,1005.4,10.2,9.1,8.0,10.8,5.14,2.69,7,27,9
15265,2022-09-29 01:00:00,0.0,97.0,1006.0,7.2,7.1,6.8,9.9,0.81,0.54,1,29,9
15266,2022-09-29 02:00:00,0.0,97.0,1006.0,7.2,7.0,6.7,9.8,1.29,0.99,2,29,9
15267,2022-09-29 03:00:00,0.0,97.0,1006.1,7.9,7.7,7.5,10.3,0.96,0.64,3,29,9
15268,2022-09-29 04:00:00,0.0,96.0,1006.4,7.9,7.6,7.4,10.3,2.36,1.2,4,29,9
15269,2022-09-29 05:00:00,0.0,95.0,1006.8,8.3,8.0,7.7,10.5,2.28,1.11,5,29,9
15270,2022-09-29 06:00:00,0.0,95.0,1007.4,8.4,8.1,7.7,10.5,3.84,1.26,6,29,9
15271,2022-09-29 07:00:00,0.0,94.0,1007.9,8.6,8.2,7.8,10.6,3.11,1.19,7,29,9
15272,2022-09-29 08:00:00,0.0,90.0,1008.4,9.6,8.9,8.2,10.9,5.36,1.78,8,29,9
15273,2022-09-29 09:00:00,0.0,87.0,1008.9,11.0,10.0,9.0,11.5,6.48,2.3,9,29,9
15274,2022-09-29 10:00:00,0.0,82.0,1009.4,12.6,11.2,9.8,12.1,9.86,3.0,10,29,9
15275,2022-09-29 11:00:00,0.0,77.0,1009.6,13.8,11.7,9.9,12.2,9.12,2.64,11,29,9
15276,2022-09-29 12:00:00,0.0,66.0,1009.3,16.2,12.9,9.9,12.2,8.5,2.71,12,29,9
15277,2022-09-29 13:00:00,0.0,68.0,1009.8,15.9,12.8,10.0,12.3,7.37,3.07,13,29,9
15278,2022-09-29 14:00:00,0.0,66.0,1009.9,15.9,12.6,9.6,12.0,6.4,3.41,14,29,9
15279,2022-09-29 15:00:00,0.0,67.0,1010.3,15.9,12.7,9.9,12.2,7.39,3.38,15,29,9
15280,2022-09-29 16:00:00,0.0,69.0,1010.0,15.7,12.8,10.2,12.4,7.1,3.51,16,29,9
15281,2022-09-29 17:00:00,0.0,73.0,1010.3,14.9,12.5,10.3,12.5,8.09,3.63,17,29,9
15282,2022-09-29 18:00:00,0.0,87.0,1010.6,12.8,11.8,10.8,12.9,6.98,4.23,18,29,9
15283,2022-09-29 19:00:00,0.0,91.0,1010.8,11.9,11.2,10.5,12.7,7.89,5.16,19,29,9
15284,2022-09-29 20:00:00,0.0,95.0,1010.8,10.8,10.5,10.1,12.3,16.39,12.85,20,29,9
15285,2022-09-29 21:00:00,0.0,95.0,1010.4,10.3,9.9,9.6,11.9,5.69,4.16,21,29,9
15286,2022-09-29 22:00:00,0.0,96.0,1009.4,9.4,9.1,8.8,11.3,4.43,3.11,22,29,9
15287,2022-09-29 23:00:00,0.0,97.0,1008.8,8.8,8.6,8.3,11.0,14.34,8.26,23,29,9
15288,2022-09-30 00:00:00,0.0,98.0,1009.0,9.0,8.9,8.8,11.3,9.01,6.98,0,30,9
15289,2022-09-30 01:00:00,0.0,97.0,1008.2,9.0,8.9,8.7,11.2,4.78,3.56,1,30,9
15290,2022-09-30 02:00:00,0.0,96.0,1007.2,9.7,9.4,9.2,11.6,5.64,4.61,2,30,9
15291,2022-09-30 03:00:00,0.0,90.0,1005.4,10.7,9.9,9.1,11.6,3.13,2.21,3,30,9
15292,2022-09-30 04:00:00,0.0,78.0,1003.8,11.8,10.0,8.2,10.9,2.47,1.33,4,30,9
15293,2022-09-30 05:00:00,0.3,82.0,1002.3,11.5,10.0,8.6,11.2,2.29,1.02,5,30,9
15294,2022-09-30 06:00:00,0.2,85.0,1000.2,12.2,10.9,9.7,12.0,1.98,1.05,6,30,9
15295,2022-09-30 07:00:00,0.6,89.0,998.4,12.8,11.9,11.1,13.2,1.17,0.65,7,30,9
15296,2022-09-30 08:00:00,0.8,90.0,996.4,13.5,12.7,12.0,14.0,1.02,0.42,8,30,9
15297,2022-09-30 09:00:00,1.5,90.0,993.4,14.2,13.4,12.7,14.7,1.29,0.68,9,30,9
15298,2022-09-30 10:00:00,1.2,94.0,992.6,14.9,14.4,13.9,15.9,1.52,0.47,10,30,9
15299,2022-09-30 11:00:00,1.0,91.0,991.2,15.7,14.9,14.3,16.2,2.49,0.84,11,30,9
15300,2022-09-30 12:00:00,1.7,95.0,991.2,15.8,15.4,15.1,17.2,1.08,0.42,12,30,9
15301,2022-09-30 13:00:00,3.8,89.0,992.8,15.5,14.5,13.7,15.7,1.52,0.53,13,30,9
15302,2022-09-30 14:00:00,0.0,77.0,993.1,16.9,14.7,13.0,14.9,4.62,2.62,14,30,9
15303,2022-09-30 15:00:00,0.0,61.0,993.5,17.7,13.8,10.3,12.6,1.95,0.9,15,30,9
15304,2022-09-30 16:00:00,0.0,69.0,994.0,15.7,12.8,10.2,12.5,2.25,0.97,16,30,9
15305,2022-09-30 17:00:00,0.0,75.0,994.3,14.9,12.6,10.5,12.7,7.34,3.17,17,30,9
15306,2022-09-30 18:00:00,0.0,79.0,994.9,13.9,12.1,10.4,12.6,7.56,3.75,18,30,9
15307,2022-09-30 19:00:00,0.0,79.0,995.3,13.6,11.9,10.2,12.5,7.95,4.06,19,30,9
15308,2022-09-30 20:00:00,0.0,84.0,995.7,12.9,11.6,10.4,12.6,7.03,4.12,20,30,9
15309,2022-09-30 21:00:00,0.0,84.0,996.1,12.9,11.7,10.5,12.7,6.51,4.05,21,30,9
15310,2022-09-30 22:00:00,0.0,85.0,997.1,12.4,11.2,10.0,12.3,8.75,5.2,22,30,9
15311,2022-09-30 23:00:00,0.0,86.0,997.3,11.8,10.7,9.5,11.9,8.7,5.27,23,30,9
15312,2022-01-10 00:00:00,0.0,86.0,997.9,11.7,10.6,9.5,11.9,18.47,16.92,0,10,1
15313,2022-01-10 01:00:00,0.0,89.0,998.5,11.3,10.4,9.5,11.9,21.2,19.47,1,10,1
15314,2022-01-10 02:00:00,0.0,87.0,999.1,11.3,10.3,9.3,11.7,20.28,18.68,2,10,1
15315,2022-01-10 03:00:00,0.0,87.0,999.5,11.2,10.2,9.2,11.6,11.01,9.88,3,10,1
15316,2022-01-10 04:00:00,0.0,86.0,999.9,11.1,10.0,9.0,11.5,7.64,7.06,4,10,1
15317,2022-01-10 05:00:00,0.0,89.0,1000.6,10.6,9.8,8.9,11.4,6.34,5.74,5,10,1
15318,2022-01-10 06:00:00,0.0,87.0,1001.1,11.0,10.0,9.0,11.5,5.98,4.97,6,10,1
15319,2022-01-10 07:00:00,0.0,87.0,1001.8,11.2,10.3,9.3,11.7,4.88,4.0,7,10,1
15320,2022-01-10 08:00:00,0.0,83.0,1002.3,12.3,10.9,9.6,11.9,4.06,3.1,8,10,1
15321,2022-01-10 09:00:00,0.0,80.0,1003.2,13.6,11.9,10.2,12.5,3.29,2.04,9,10,1
15322,2022-01-10 10:00:00,0.0,74.0,1003.6,15.3,12.9,10.8,13.0,5.55,2.25,10,10,1
15323,2022-01-10 11:00:00,0.0,74.0,1004.3,15.8,13.3,11.2,13.3,5.44,2.44,11,10,1
15324,2022-01-10 12:00:00,0.0,69.0,1004.9,16.0,13.1,10.5,12.7,3.85,2.33,12,10,1
15325,2022-01-10 13:00:00,0.0,70.0,1005.6,15.9,13.0,10.4,12.6,4.4,2.23,13,10,1
15326,2022-01-10 14:00:00,0.0,58.0,1005.8,16.9,12.6,8.6,11.2,5.27,2.52,14,10,1
15327,2022-01-10 15:00:00,0.0,60.0,1006.4,16.2,12.4,8.7,11.3,5.67,3.39,15,10,1
15328,2022-01-10 16:00:00,0.0,60.0,1007.0,15.8,11.9,8.2,10.9,5.57,3.48,16,10,1
15329,2022-01-10 17:00:00,0.0,61.0,1007.7,14.9,11.2,7.5,10.4,6.34,4.81,17,10,1
15330,2022-01-10 18:00:00,0.0,69.0,1008.8,13.6,10.8,8.0,10.7,7.31,5.39,18,10,1
15331,2022-01-10 19:00:00,0.2,83.0,1010.1,12.7,11.3,10.0,12.3,8.43,6.6,19,10,1
15332,2022-01-10 20:00:00,0.2,93.0,1010.7,10.9,10.3,9.8,12.1,13.79,10.12,20,10,1
15333,2022-01-10 21:00:00,0.0,89.0,1011.6,10.9,10.1,9.2,11.6,14.72,10.8,21,10,1
15334,2022-01-10 22:00:00,0.0,88.0,1012.3,11.3,10.4,9.4,11.8,14.67,10.12,22,10,1
15335,2022-01-10 23:00:00,0.0,89.0,1013.4,11.2,10.3,9.5,11.8,16.27,10.39,23,10,1
15336,2022-02-10 00:00:00,0.0,91.0,1013.8,11.2,10.5,9.8,12.1,10.0,4.56,0,10,2
15337,2022-02-10 01:00:00,0.0,90.0,1014.5,11.0,10.2,9.4,11.8,7.73,3.65,1,10,2
15338,2022-02-10 02:00:00,0.0,91.0,1015.2,10.4,9.7,9.1,11.5,7.3,3.86,2,10,2
15339,2022-02-10 03:00:00,0.1,93.0,1015.7,10.1,9.6,9.0,11.5,7.59,3.75,3,10,2
15340,2022-02-10 04:00:00,0.0,95.0,1016.3,9.3,9.0,8.6,11.2,7.57,4.07,4,10,2
15341,2022-02-10 05:00:00,0.0,96.0,1017.0,9.6,9.3,9.0,11.5,8.41,4.33,5,10,2
15342,2022-02-10 06:00:00,0.0,96.0,1018.1,8.6,8.3,8.0,10.8,11.39,4.78,6,10,2
15343,2022-02-10 07:00:00,0.0,96.0,1018.9,9.4,9.1,8.8,11.3,10.75,4.61,7,10,2
15344,2022-02-10 08:00:00,0.0,93.0,1019.8,10.0,9.5,9.0,11.5,15.47,5.17,8,10,2
15345,2022-02-10 09:00:00,0.0,83.0,1020.8,12.2,10.8,9.5,11.9,20.74,5.83,9,10,2
15346,2022-02-10 10:00:00,0.0,74.0,1021.7,14.6,12.2,10.1,12.4,21.18,6.31,10,10,2
15347,2022-02-10 11:00:00,0.0,68.0,1022.4,15.3,12.4,9.7,12.0,30.19,7.49,11,10,2
15348,2022-02-10 12:00:00,0.0,60.0,1022.6,16.6,12.6,8.9,11.4,32.04,8.43,12,10,2
15351,2022-02-10 15:00:00,0.0,71.0,1023.9,15.5,12.7,10.3,12.5,12.88,5.22,15,10,2
15352,2022-02-10 16:00:00,0.0,69.0,1024.2,15.4,12.5,9.8,12.2,9.79,3.77,16,10,2
15353,2022-02-10 17:00:00,0.0,74.0,1024.8,14.8,12.4,10.2,12.5,10.63,4.69,17,10,2
15354,2022-02-10 18:00:00,0.0,79.0,1025.2,14.1,12.2,10.6,12.8,12.57,6.35,18,10,2
15355,2022-02-10 19:00:00,0.0,85.0,1025.7,13.3,12.0,10.8,13.0,14.9,8.9,19,10,2
15356,2022-02-10 20:00:00,0.0,88.0,1025.9,12.8,11.8,10.9,13.1,15.97,10.91,20,10,2
15357,2022-02-10 21:00:00,0.0,88.0,1025.9,12.7,11.7,10.8,12.9,14.33,10.86,21,10,2
15358,2022-02-10 22:00:00,0.0,90.0,1025.8,12.6,11.8,11.0,13.1,13.62,10.45,22,10,2
15359,2022-02-10 23:00:00,0.0,87.0,1025.4,12.3,11.3,10.3,12.5,12.78,8.96,23,10,2
15360,2022-03-10 00:00:00,0.0,87.0,1025.1,12.1,11.0,9.9,12.2,12.06,11.48,0,10,3
15361,2022-03-10 01:00:00,0.0,80.0,1025.2,12.2,10.6,8.9,11.4,11.58,11.22,1,10,3
15362,2022-03-10 02:00:00,0.0,80.0,1024.9,12.1,10.5,8.9,11.4,8.66,8.52,2,10,3
15363,2022-03-10 03:00:00,0.0,75.0,1024.6,12.3,10.2,8.1,10.8,7.55,7.18,3,10,3
15364,2022-03-10 04:00:00,0.0,79.0,1023.8,11.6,9.9,8.2,10.9,6.56,6.18,4,10,3
15365,2022-03-10 05:00:00,0.0,88.0,1023.2,10.6,9.7,8.7,11.3,5.5,5.29,5,10,3
15366,2022-03-10 06:00:00,0.0,82.0,1022.8,11.2,9.8,8.3,11.0,4.71,4.46,6,10,3
