,datetime,temp,wetb,dewpt,vappr,pm2.5(ug/m3),pm10(ug/m3)
2350,2022-06-01 22:00:00,2.6,2.0,1.1,6.6,5.03,5.57
2351,2022-06-01 23:00:00,1.8,1.2,0.3,6.2,3.3,3.65
2352,2022-07-01 00:00:00,2.0,1.4,0.4,6.3,0.41,0.63
2353,2022-07-01 01:00:00,1.7,1.1,0.1,6.1,0.82,1.06
2354,2022-07-01 02:00:00,1.9,1.1,-0.2,6.0,1.24,1.49
2355,2022-07-01 03:00:00,1.6,0.9,-0.4,5.9,1.28,1.51
2356,2022-07-01 04:00:00,1.4,0.9,0.2,6.2,1.72,2.02
2357,2022-07-01 05:00:00,1.5,1.0,0.2,6.2,1.43,1.72
2358,2022-07-01 06:00:00,1.5,0.9,-0.1,6.1,2.66,3.08
2359,2022-07-01 07:00:00,1.4,0.9,0.0,6.1,2.55,3.17
2360,2022-07-01 08:00:00,1.1,0.6,-0.3,6.0,0.78,1.07
2361,2022-07-01 09:00:00,2.2,1.2,-0.3,6.0,0.26,0.39
2362,2022-07-01 10:00:00,2.6,1.7,0.1,6.2,0.15,0.3
2363,2022-07-01 11:00:00,2.8,2.1,0.9,6.5,0.05,0.12
2364,2022-07-01 12:00:00,0.9,0.7,0.2,6.2,0.08,0.2
2365,2022-07-01 13:00:00,1.6,1.3,0.9,6.5,0.21,0.37
2366,2022-07-01 14:00:00,2.9,2.5,1.8,7.0,0.05,0.15
2367,2022-07-01 15:00:00,2.8,2.4,1.7,6.9,0.06,0.21
2368,2022-07-01 16:00:00,2.8,2.5,2.0,7.1,0.0,0.0
2369,2022-07-01 17:00:00,3.5,3.1,2.6,7.4,0.06,0.14
2370,2022-07-01 18:00:00,3.1,2.7,2.1,7.1,0.14,0.26
2371,2022-07-01 19:00:00,3.9,3.5,2.7,7.4,0.76,0.98
2372,2022-07-01 20:00:00,4.6,4.0,3.1,7.6,0.49,0.71
2373,2022-07-01 21:00:00,5.4,4.7,3.7,8.0,0.58,0.78
2374,2022-07-01 22:00:00,5.6,5.2,4.7,8.5,0.86,1.17
2375,2022-07-01 23:00:00,6.1,5.7,5.1,8.8,1.06,1.42
2376,2022-01-13 00:00:00,1.5,1.4,1.1,6.6,3.23,3.98
2377,2022-01-13 01:00:00,1.2,1.1,0.8,6.5,1.64,2.22
2378,2022-01-13 02:00:00,1.6,1.4,1.1,6.6,1.85,2.43
2379,2022-01-13 03:00:00,1.7,1.5,1.2,6.7,2.19,2.89
2380,2022-01-13 04:00:00,0.2,0.1,-0.1,6.0,3.56,4.34
2381,2022-01-13 05:00:00,-0.6,-0.7,-0.9,5.7,3.15,3.94
2382,2022-01-13 06:00:00,-0.1,-0.2,-0.5,5.9,4.16,5.04
2383,2022-01-13 07:00:00,0.3,0.2,0.1,6.1,2.09,2.95
2384,2022-01-13 08:00:00,0.4,0.4,0.2,6.2,4.76,5.97
2385,2022-01-13 09:00:00,0.8,0.8,0.7,6.4,4.05,5.02
2386,2022-01-13 10:00:00,4.3,4.0,3.4,7.8,7.16,8.51
2387,2022-01-13 11:00:00,5.5,4.8,3.9,8.1,2.09,2.7
2388,2022-01-13 12:00:00,6.1,4.9,3.3,7.7,2.8,3.46
2389,2022-01-13 13:00:00,6.2,4.9,3.2,7.7,4.32,5.03
2390,2022-01-13 14:00:00,6.0,4.7,2.8,7.5,9.08,10.31
2391,2022-01-13 15:00:00,5.9,4.6,2.7,7.4,9.15,10.28
2392,2022-01-13 16:00:00,5.8,4.5,2.7,7.4,10.19,11.4
2393,2022-01-13 17:00:00,5.7,4.4,2.4,7.3,15.03,16.54
2394,2022-01-13 18:00:00,5.0,3.9,2.2,7.2,25.75,29.13
2395,2022-01-13 19:00:00,5.0,4.0,2.5,7.3,32.92,39.65
2396,2022-01-13 20:00:00,5.1,4.1,2.5,7.3,32.86,38.22
2397,2022-01-13 21:00:00,4.3,3.3,1.9,7.0,28.41,32.05
2398,2022-01-13 22:00:00,3.6,2.9,1.8,7.0,24.27,26.84
2399,2022-01-13 23:00:00,3.4,2.9,2.0,7.1,19.74,21.59
2400,2022-01-14 00:00:00,4.1,3.5,2.6,7.4,16.67,18.3
2401,2022-01-14 01:00:00,4.4,3.7,2.6,7.4,16.91,18.43
2402,2022-01-14 02:00:00,4.4,3.8,2.9,7.5,16.93,18.53
2403,2022-01-14 03:00:00,4.4,3.8,2.8,7.5,16.25,17.61
2404,2022-01-14 04:00:00,4.5,3.7,2.5,7.3,15.38,16.67
2405,2022-01-14 05:00:00,4.6,3.9,2.8,7.5,14.1,15.26
2406,2022-01-14 06:00:00,4.2,3.5,2.5,7.3,13.04,14.26
2407,2022-01-14 07:00:00,3.1,2.5,1.7,6.9,14.49,15.89
2408,2022-01-14 08:00:00,3.1,2.6,1.8,7.0,19.38,21.37
2409,2022-01-14 09:00:00,3.4,2.9,2.0,7.1,20.79,23.08
2410,2022-01-14 10:00:00,4.0,3.4,2.5,7.3,25.81,28.41
2411,2022-01-14 11:00:00,5.3,4.2,2.5,7.3,27.0,30.07
2412,2022-01-14 12:00:00,6.5,4.6,1.9,7.0,26.55,29.57
2413,2022-01-14 13:00:00,7.8,5.3,1.8,6.9,20.93,23.12
2414,2022-01-14 14:00:00,7.2,5.3,2.5,7.3,16.54,18.39
2415,2022-01-14 15:00:00,6.6,5.1,2.9,7.5,16.55,18.52
2416,2022-01-14 16:00:00,5.9,4.7,2.9,7.5,26.52,30.62
2417,2022-01-14 17:00:00,4.8,4.0,2.8,7.5,47.56,58.99
2418,2022-01-14 18:00:00,3.4,2.9,2.2,7.1,0.0,0.0
2419,2022-01-14 19:00:00,2.8,2.4,1.8,6.9,0.0,0.0
2420,2022-01-14 20:00:00,1.7,1.4,1.0,6.5,48.23,60.07
2421,2022-01-14 21:00:00,1.1,0.9,0.5,6.3,37.96,45.72
2422,2022-01-14 22:00:00,0.1,-0.1,-0.5,5.9,0.0,0.0
2423,2022-01-14 23:00:00,0.8,0.7,0.4,6.3,0.0,0.0
2424,2022-01-15 00:00:00,-0.2,-0.3,-0.6,5.8,0.0,0.0
2425,2022-01-15 01:00:00,-0.6,-0.8,-1.1,5.6,0.0,0.0
2426,2022-01-15 02:00:00,0.1,-0.1,-0.3,6.0,39.78,48.5
2427,2022-01-15 03:00:00,1.4,1.3,1.1,6.6,41.01,50.5
2428,2022-01-15 04:00:00,2.8,2.7,2.5,7.3,30.34,34.72
2429,2022-01-15 05:00:00,5.0,4.7,4.3,8.3,32.59,37.68
2430,2022-01-15 06:00:00,5.7,5.5,5.2,8.8,30.06,33.75
2431,2022-01-15 07:00:00,6.0,5.8,5.5,9.0,27.87,31.37
2432,2022-01-15 08:00:00,5.9,5.7,5.5,9.0,26.9,30.51
2433,2022-01-15 09:00:00,5.9,5.7,5.4,9.0,29.34,33.22
2434,2022-01-15 10:00:00,6.0,5.8,5.6,9.1,14.97,16.62
2435,2022-01-15 11:00:00,6.7,6.6,6.3,9.6,9.98,11.11
2436,2022-01-15 12:00:00,7.5,6.6,5.5,9.0,8.22,9.02
2437,2022-01-15 13:00:00,8.0,6.8,5.3,8.9,7.19,7.95
2438,2022-01-15 14:00:00,8.3,6.8,4.9,8.7,7.67,8.51
2439,2022-01-15 15:00:00,8.1,6.4,4.3,8.3,10.64,11.84
2440,2022-01-15 16:00:00,7.6,6.1,4.3,8.3,17.87,19.81
2441,2022-01-15 17:00:00,7.1,5.7,3.8,8.0,25.47,29.15
2442,2022-01-15 18:00:00,5.4,4.7,3.6,7.9,28.62,32.66
2443,2022-01-15 19:00:00,5.7,4.9,3.9,8.1,23.6,26.6
2444,2022-01-15 20:00:00,5.9,5.2,4.3,8.3,23.26,25.84
2445,2022-01-15 21:00:00,5.9,5.2,4.2,8.2,25.51,29.37
2446,2022-01-15 22:00:00,3.4,2.9,2.2,7.2,19.65,22.0
2447,2022-01-15 23:00:00,2.7,2.4,2.0,7.0,18.18,19.94
2448,2022-01-16 00:00:00,2.4,2.2,2.0,7.0,15.31,16.88
2449,2022-01-16 01:00:00,4.2,4.1,3.8,8.0,7.23,8.09
2450,2022-01-16 02:00:00,5.3,5.0,4.6,8.5,12.9,14.31
2451,2022-01-16 03:00:00,5.2,4.8,4.4,8.3,17.55,19.42
2452,2022-01-16 04:00:00,5.4,5.1,4.6,8.5,19.42,21.44
2453,2022-01-16 05:00:00,5.8,5.4,4.9,8.7,18.18,20.0
2454,2022-01-16 06:00:00,6.2,5.9,5.4,9.0,17.14,18.93
2455,2022-01-16 07:00:00,6.4,6.1,5.7,9.1,15.82,17.5
2456,2022-01-16 08:00:00,6.8,6.3,5.8,9.2,6.81,7.76
2457,2022-01-16 09:00:00,6.6,5.9,5.1,8.8,1.91,2.65
2458,2022-01-16 10:00:00,6.3,5.5,4.5,8.4,1.32,2.17
2459,2022-01-16 11:00:00,6.8,5.4,3.4,7.8,1.74,2.66
2460,2022-01-16 12:00:00,7.4,4.8,0.9,6.5,2.11,3.11
2461,2022-01-16 13:00:00,7.7,4.8,0.4,6.3,1.71,2.76
2462,2022-01-16 14:00:00,7.1,4.6,0.8,6.5,5.89,7.44
2463,2022-01-16 15:00:00,7.2,4.7,1.0,6.6,10.73,13.08
2464,2022-01-16 16:00:00,5.8,3.8,0.6,6.4,16.15,18.98
2465,2022-01-16 17:00:00,5.0,3.5,1.1,6.6,35.23,42.6
2466,2022-01-16 18:00:00,4.0,2.7,0.6,6.4,41.47,51.66
2467,2022-01-16 19:00:00,4.9,3.3,0.7,6.4,34.75,41.72
2468,2022-01-16 20:00:00,3.1,2.0,0.3,6.2,37.33,45.61
2469,2022-01-16 21:00:00,3.1,2.2,0.7,6.4,38.25,46.39
2470,2022-01-16 22:00:00,1.3,0.6,-0.5,5.9,20.93,23.35
2471,2022-01-16 23:00:00,0.9,0.4,-0.6,5.9,19.01,21.2
2472,2022-01-17 00:00:00,0.6,0.2,-0.7,5.8,10.69,12.28
2473,2022-01-17 01:00:00,0.6,0.1,-0.7,5.8,11.48,13.03
2474,2022-01-17 02:00:00,0.0,-0.4,-1.1,5.6,6.14,7.44
2475,2022-01-17 03:00:00,-0.1,-0.4,-1.2,5.6,6.06,7.34
2476,2022-01-17 04:00:00,-1.1,-1.4,-2.0,5.3,9.87,11.14
2477,2022-01-17 05:00:00,-1.4,-1.6,-2.1,5.2,7.62,8.9
2478,2022-01-17 06:00:00,-1.3,-1.6,-2.1,5.3,9.06,10.32
2479,2022-01-17 07:00:00,-1.5,-1.8,-2.2,5.2,15.75,18.3
2480,2022-01-17 08:00:00,-1.8,-2.0,-2.5,5.1,26.57,30.4
2481,2022-01-17 09:00:00,-1.9,-2.1,-2.5,5.1,26.24,29.36
2482,2022-01-17 10:00:00,-1.1,-1.3,-1.7,5.4,39.98,47.81
2483,2022-01-17 11:00:00,1.8,1.5,1.1,6.6,26.4,29.3
2484,2022-01-17 12:00:00,6.2,4.2,1.3,6.7,18.31,20.07
2485,2022-01-17 13:00:00,6.7,4.5,1.1,6.6,7.37,8.4
2486,2022-01-17 14:00:00,6.3,4.2,1.0,6.5,10.03,11.26
2487,2022-01-17 15:00:00,5.5,3.9,1.4,6.8,12.96,14.66
2488,2022-01-17 16:00:00,4.6,3.5,1.7,6.9,23.31,26.57
2489,2022-01-17 17:00:00,2.3,1.6,0.5,6.3,0.0,0.0
2490,2022-01-17 18:00:00,0.9,0.6,0.0,6.1,0.0,0.0
2491,2022-01-17 19:00:00,0.5,0.3,-0.2,6.0,0.0,0.0
2492,2022-01-17 20:00:00,-0.4,-0.6,-1.0,5.7,0.0,0.0
2493,2022-01-17 21:00:00,-1.0,-1.3,-1.7,5.4,0.0,0.0
2494,2022-01-17 22:00:00,-1.6,-1.8,-2.2,5.2,0.0,0.0
2495,2022-01-17 23:00:00,-1.2,-1.4,-1.7,5.4,0.0,0.0
2496,2022-01-18 00:00:00,-1.4,-1.6,-2.0,5.3,42.92,53.29
2497,2022-01-18 01:00:00,-2.1,-2.2,-2.6,5.1,36.64,43.98
2498,2022-01-18 02:00:00,-2.2,-2.4,-2.7,5.0,42.32,51.54
2499,2022-01-18 03:00:00,-3.0,-3.2,-3.5,4.7,38.82,46.32
2500,2022-01-18 04:00:00,-3.1,-3.3,-3.7,4.6,21.26,24.23
2501,2022-01-18 05:00:00,-2.6,-2.7,-3.1,4.9,14.63,16.98
2502,2022-01-18 06:00:00,-1.2,-1.4,-1.6,5.4,24.03,26.89
2503,2022-01-18 07:00:00,-1.0,-1.1,-1.4,5.5,39.11,47.29
2504,2022-01-18 08:00:00,-0.3,-0.4,-0.6,5.9,41.58,51.34
2505,2022-01-18 09:00:00,1.7,1.4,1.0,6.6,29.51,34.79
2506,2022-01-18 10:00:00,1.7,1.6,1.3,6.7,27.21,31.11
2507,2022-01-18 11:00:00,6.7,6.0,5.3,8.9,19.07,21.0
2508,2022-01-18 12:00:00,9.5,7.6,5.3,8.9,3.3,3.89
2509,2022-01-18 13:00:00,9.8,7.7,5.0,8.7,3.18,3.71
2510,2022-01-18 14:00:00,10.0,7.9,5.4,9.0,4.97,5.79
2511,2022-01-18 15:00:00,9.5,7.5,5.0,8.7,5.05,5.76
2512,2022-01-18 16:00:00,9.7,7.7,5.3,8.9,6.87,7.88
2513,2022-01-18 17:00:00,8.9,7.3,5.4,9.0,11.76,13.28
2514,2022-01-18 18:00:00,8.8,7.7,6.4,9.6,11.28,12.62
2515,2022-01-18 19:00:00,8.3,7.4,6.4,9.6,9.16,10.26
2516,2022-01-18 20:00:00,9.0,8.0,6.9,9.9,15.08,16.77
2517,2022-01-18 21:00:00,8.8,8.0,7.2,10.1,14.59,16.08
2518,2022-01-18 22:00:00,9.5,8.6,7.6,10.5,10.92,12.1
2519,2022-01-18 23:00:00,9.7,8.8,7.9,10.6,8.97,10.17
2520,2022-01-19 00:00:00,9.5,8.7,7.8,10.6,9.09,10.52
2521,2022-01-19 01:00:00,9.5,8.7,7.9,10.6,9.1,10.6
2522,2022-01-19 02:00:00,9.8,8.9,8.0,10.7,8.5,9.89
2523,2022-01-19 03:00:00,9.7,8.8,7.9,10.6,4.55,5.52
2524,2022-01-19 04:00:00,9.5,8.7,7.8,10.6,3.5,4.16
2525,2022-01-19 05:00:00,9.5,8.5,7.5,10.4,1.95,2.69
2526,2022-01-19 06:00:00,9.4,8.6,7.8,10.6,0.7,1.19
2527,2022-01-19 07:00:00,7.8,6.8,5.6,9.1,0.32,0.95
2528,2022-01-19 08:00:00,5.9,5.1,3.9,8.1,0.82,1.55
2529,2022-01-19 09:00:00,5.7,5.0,4.1,8.2,0.61,1.23
2530,2022-01-19 10:00:00,6.7,4.8,2.2,7.2,0.68,1.37
2531,2022-01-19 11:00:00,7.5,5.4,2.5,7.3,0.64,1.3
2532,2022-01-19 12:00:00,8.5,5.9,2.5,7.3,0.44,1.04
2533,2022-01-19 13:00:00,8.4,6.0,2.8,7.5,0.63,1.21
2534,2022-01-19 14:00:00,8.3,6.0,2.9,7.6,5.03,6.13
2535,2022-01-19 15:00:00,7.8,5.8,3.1,7.6,4.69,5.58
2536,2022-01-19 16:00:00,7.2,5.4,2.9,7.5,13.35,15.32
2537,2022-01-19 17:00:00,5.2,4.2,2.6,7.4,12.02,13.71
2538,2022-01-19 18:00:00,5.9,4.6,2.8,7.5,22.67,25.92
2539,2022-01-19 19:00:00,4.6,3.8,2.5,7.3,29.47,34.65
2540,2022-01-19 20:00:00,3.9,3.3,2.3,7.2,35.51,42.46
2541,2022-01-19 21:00:00,4.0,3.3,2.3,7.2,13.6,15.55
2542,2022-01-19 22:00:00,3.3,2.8,2.0,7.0,7.11,8.42
2543,2022-01-19 23:00:00,3.6,3.0,2.0,7.0,5.26,6.57
2544,2022-01-20 00:00:00,3.4,2.8,1.8,7.0,3.46,4.46
2545,2022-01-20 01:00:00,3.1,2.6,1.7,6.9,6.7,7.96
2546,2022-01-20 02:00:00,2.6,2.2,1.5,6.8,3.52,4.4
2547,2022-01-20 03:00:00,2.3,2.0,1.4,6.8,3.66,4.52
2548,2022-01-20 04:00:00,2.1,1.8,1.3,6.7,2.85,3.71
2549,2022-01-20 05:00:00,2.0,1.7,1.2,6.7,4.58,5.6
2550,2022-01-20 06:00:00,1.9,1.7,1.2,6.7,4.79,5.92
2551,2022-01-20 07:00:00,1.3,1.1,0.7,6.4,5.06,6.26
2552,2022-01-20 08:00:00,0.6,0.4,0.0,6.1,6.17,7.88
2553,2022-01-20 09:00:00,0.7,0.5,0.2,6.2,5.77,7.17
2554,2022-01-20 10:00:00,1.2,1.0,0.7,6.4,5.32,6.58
2555,2022-01-20 11:00:00,2.7,2.5,2.0,7.1,5.85,7.14
2556,2022-01-20 12:00:00,4.0,3.6,3.0,7.6,9.15,10.67
2557,2022-01-20 13:00:00,5.4,4.6,3.5,7.8,17.6,20.81
2558,2022-01-20 14:00:00,6.3,5.2,3.7,8.0,26.01,31.62
2559,2022-01-20 15:00:00,6.7,5.4,3.8,8.0,15.48,17.85
2560,2022-01-20 16:00:00,6.7,4.8,2.1,7.1,14.52,16.61
2561,2022-01-20 17:00:00,6.1,4.4,1.8,7.0,23.49,26.98
2562,2022-01-20 18:00:00,5.3,4.1,2.3,7.2,41.99,52.43
2563,2022-01-20 19:00:00,5.0,4.1,2.6,7.4,47.03,59.44
2564,2022-01-20 20:00:00,4.6,3.8,2.6,7.4,50.87,62.08
2565,2022-01-20 21:00:00,4.8,3.9,2.5,7.3,30.45,35.57
2566,2022-01-20 22:00:00,4.9,4.0,2.7,7.4,23.39,25.94
2567,2022-01-20 23:00:00,4.9,4.0,2.6,7.4,17.58,19.72
2568,2022-01-21 00:00:00,4.9,3.9,2.5,7.3,15.64,17.68
2569,2022-01-21 01:00:00,4.9,3.9,2.5,7.3,13.78,15.54
2570,2022-01-21 02:00:00,4.9,3.9,2.3,7.2,8.48,9.57
2571,2022-01-21 03:00:00,4.8,3.7,2.1,7.1,9.82,10.8
2572,2022-01-21 04:00:00,5.0,3.8,2.0,7.1,6.93,8.05
2573,2022-01-21 05:00:00,5.0,3.9,2.3,7.2,12.25,13.84
2574,2022-01-21 06:00:00,4.9,4.0,2.8,7.5,10.87,12.32
2575,2022-01-21 07:00:00,5.1,4.2,3.0,7.6,9.34,10.49
2576,2022-01-21 08:00:00,4.9,4.2,3.1,7.6,5.08,5.75
2577,2022-01-21 09:00:00,4.9,4.2,3.1,7.6,3.94,4.53
2578,2022-01-21 10:00:00,5.3,4.4,3.2,7.7,3.45,4.04
2579,2022-01-21 11:00:00,5.8,4.7,3.1,7.6,4.0,4.69
2580,2022-01-21 12:00:00,6.3,4.8,2.6,7.4,7.37,8.39
2581,2022-01-21 13:00:00,6.7,5.2,3.0,7.6,5.78,6.67
2582,2022-01-21 14:00:00,6.8,4.7,1.6,6.9,5.13,5.92
2583,2022-01-21 15:00:00,6.7,4.7,1.8,7.0,8.4,9.52
2584,2022-01-21 16:00:00,6.3,4.3,1.3,6.7,16.87,19.06
2585,2022-01-21 17:00:00,5.9,4.1,1.2,6.7,20.32,23.03
2586,2022-01-21 18:00:00,5.6,3.9,1.3,6.7,23.74,27.25
2587,2022-01-21 19:00:00,5.6,3.9,1.5,6.8,23.82,27.19
2588,2022-01-21 20:00:00,5.6,4.1,1.8,7.0,19.28,22.06
2589,2022-01-21 21:00:00,5.6,4.1,1.8,7.0,16.23,18.49
2590,2022-01-21 22:00:00,5.5,4.1,1.9,7.0,13.19,15.09
2591,2022-01-21 23:00:00,5.7,4.3,2.4,7.3,9.78,11.18
2592,2022-01-22 00:00:00,5.9,4.6,2.7,7.4,7.2,8.19
2593,2022-01-22 01:00:00,6.0,4.8,3.0,7.6,4.16,4.92
2594,2022-01-22 02:00:00,5.9,4.8,3.2,7.7,4.86,5.59
2595,2022-01-22 03:00:00,5.6,4.8,3.7,7.9,5.24,6.14
2596,2022-01-22 04:00:00,5.3,4.8,4.3,8.3,4.26,4.94
2597,2022-01-22 05:00:00,5.4,5.1,4.6,8.5,3.03,3.53
2598,2022-01-22 06:00:00,5.4,5.1,4.6,8.5,3.12,3.61
2599,2022-01-22 07:00:00,5.6,5.3,4.8,8.6,4.09,4.72
2600,2022-01-22 08:00:00,5.7,5.3,4.8,8.6,4.06,4.79
2601,2022-01-22 09:00:00,6.0,5.4,4.7,8.5,4.38,5.08
2602,2022-01-22 10:00:00,6.1,5.6,5.0,8.7,3.12,3.75
2603,2022-01-22 11:00:00,6.7,6.1,5.3,8.9,1.02,1.39
2604,2022-01-22 12:00:00,7.4,6.6,5.6,9.1,1.53,1.82
2605,2022-01-22 13:00:00,7.0,6.4,5.6,9.1,3.48,4.07
2606,2022-01-22 14:00:00,7.5,6.6,5.5,9.0,5.11,5.93
2607,2022-01-22 15:00:00,7.6,6.5,5.2,8.8,6.35,7.21
2608,2022-01-22 16:00:00,7.6,6.5,5.1,8.8,7.62,8.55
2609,2022-01-22 17:00:00,7.3,6.2,4.8,8.6,8.76,9.59
2610,2022-01-22 18:00:00,7.6,6.2,4.4,8.3,12.85,13.96
2611,2022-01-22 19:00:00,7.4,6.0,4.1,8.2,12.92,14.01
2612,2022-01-22 20:00:00,7.3,5.9,4.1,8.2,22.15,24.91
2613,2022-01-22 21:00:00,7.1,5.7,3.9,8.0,12.77,13.93
2614,2022-01-22 22:00:00,6.9,5.5,3.6,7.9,9.58,10.57
2615,2022-01-22 23:00:00,6.8,5.4,3.6,7.9,8.6,9.48
2616,2022-01-23 00:00:00,6.6,5.1,3.0,7.6,5.09,5.72
2617,2022-01-23 01:00:00,6.7,4.9,2.3,7.2,4.94,5.55
2618,2022-01-23 02:00:00,6.4,4.5,1.7,6.9,4.53,5.09
2619,2022-01-23 03:00:00,6.1,4.2,1.3,6.7,6.33,6.97
2620,2022-01-23 04:00:00,5.7,4.0,1.4,6.8,7.05,7.64
2621,2022-01-23 05:00:00,5.5,3.9,1.7,6.9,5.02,5.6
2622,2022-01-23 06:00:00,5.6,4.0,1.5,6.8,4.87,5.47
2623,2022-01-23 07:00:00,5.7,3.8,1.0,6.6,6.23,6.78
2624,2022-01-23 08:00:00,5.6,3.9,1.1,6.6,4.01,4.51
2625,2022-01-23 09:00:00,5.8,4.1,1.5,6.8,0.8,1.09
2626,2022-01-23 10:00:00,6.3,4.5,1.8,6.9,0.41,0.67
2627,2022-01-23 11:00:00,6.7,4.7,1.7,6.9,0.63,0.94
2628,2022-01-23 12:00:00,7.1,5.0,2.1,7.1,1.47,1.87
2629,2022-01-23 13:00:00,7.3,5.2,2.3,7.2,1.87,2.44
2630,2022-01-23 14:00:00,7.3,5.2,2.3,7.2,2.78,3.55
2631,2022-01-23 15:00:00,7.3,5.4,2.8,7.5,4.63,5.53
2632,2022-01-23 16:00:00,7.2,5.3,2.6,7.3,4.48,5.3
2633,2022-01-23 17:00:00,7.0,5.2,2.8,7.5,9.0,10.18
2634,2022-01-23 18:00:00,7.0,5.2,2.8,7.5,16.09,17.83
2635,2022-01-23 19:00:00,6.9,5.2,2.8,7.5,15.51,17.18
2636,2022-01-23 20:00:00,7.2,5.5,3.2,7.7,12.99,14.77
2637,2022-01-23 21:00:00,7.3,5.5,3.0,7.6,9.36,10.81
2638,2022-01-23 22:00:00,7.3,5.5,3.0,7.6,7.81,9.11
2639,2022-01-23 23:00:00,7.4,5.5,3.0,7.6,6.58,7.66
2640,2022-01-24 00:00:00,7.4,5.5,3.0,7.6,6.99,8.13
2641,2022-01-24 01:00:00,7.5,5.5,2.7,7.4,4.61,5.76
2642,2022-01-24 02:00:00,7.5,5.4,2.5,7.3,5.0,6.19
2643,2022-01-24 03:00:00,7.4,5.5,2.8,7.5,6.75,8.06
2644,2022-01-24 04:00:00,4.6,3.5,2.0,7.0,8.39,9.65
2645,2022-01-24 05:00:00,4.0,3.3,2.4,7.3,10.89,12.65
2646,2022-01-24 06:00:00,3.6,3.2,2.4,7.3,12.39,14.47
2647,2022-01-24 07:00:00,1.9,1.6,1.2,6.7,15.32,17.64
2648,2022-01-24 08:00:00,1.7,1.5,1.1,6.6,23.64,27.0
2649,2022-01-24 09:00:00,1.7,1.5,1.2,6.6,31.85,36.97
2650,2022-01-24 10:00:00,3.0,2.9,2.7,7.4,34.29,41.54
2651,2022-01-24 11:00:00,5.8,5.4,4.9,8.7,19.95,22.45
2652,2022-01-24 12:00:00,7.5,5.9,3.7,7.9,19.34,21.9
2653,2022-01-24 13:00:00,8.9,6.3,2.8,7.4,14.32,16.43
2654,2022-01-24 14:00:00,8.5,6.4,3.5,7.9,14.24,16.37
2655,2022-01-24 15:00:00,7.9,6.2,3.8,8.0,27.7,32.56
2656,2022-01-24 16:00:00,7.2,5.9,4.1,8.2,36.57,45.45
2657,2022-01-24 17:00:00,6.4,5.3,3.8,8.0,42.71,54.72
2658,2022-01-24 18:00:00,5.8,4.9,3.5,7.9,40.61,51.92
2659,2022-01-24 19:00:00,5.6,4.7,3.4,7.8,42.36,54.23
2660,2022-01-24 20:00:00,5.7,4.8,3.5,7.8,34.6,42.04
2661,2022-01-24 21:00:00,5.5,4.6,3.4,7.8,32.44,39.01
2662,2022-01-24 22:00:00,5.4,4.5,3.3,7.7,31.76,37.76
2663,2022-01-24 23:00:00,5.5,4.5,3.1,7.6,26.2,30.04
2664,2022-01-25 00:00:00,5.3,4.4,3.1,7.6,24.68,28.44
2665,2022-01-25 01:00:00,5.7,4.3,2.2,7.2,23.76,27.4
2666,2022-01-25 02:00:00,5.4,4.2,2.5,7.3,17.67,20.42
2667,2022-01-25 03:00:00,5.5,4.0,1.9,7.0,18.18,21.17
2668,2022-01-25 04:00:00,5.3,4.1,2.1,7.1,16.62,19.33
2669,2022-01-25 05:00:00,5.1,4.2,2.8,7.4,15.44,17.76
2670,2022-01-25 06:00:00,5.4,4.2,2.6,7.4,14.28,16.56
2671,2022-01-25 07:00:00,5.7,4.2,2.0,7.0,14.19,16.55
2672,2022-01-25 08:00:00,5.6,4.3,2.3,7.2,20.25,23.58
2673,2022-01-25 09:00:00,5.4,4.2,2.4,7.2,18.66,21.51
2674,2022-01-25 10:00:00,5.6,4.4,2.7,7.4,17.1,19.71
2675,2022-01-25 11:00:00,6.1,4.8,3.0,7.6,13.66,15.87
2676,2022-01-25 12:00:00,7.3,5.5,3.0,7.6,9.82,11.46
2677,2022-01-25 13:00:00,7.7,5.6,2.5,7.3,7.92,9.21
2678,2022-01-25 14:00:00,7.6,5.4,2.3,7.2,9.94,11.53
2679,2022-01-25 15:00:00,7.9,5.7,2.7,7.4,10.66,12.25
2680,2022-01-25 16:00:00,7.4,5.3,2.3,7.2,22.0,25.6
2681,2022-01-25 17:00:00,4.9,3.8,2.3,7.2,40.81,50.86
2682,2022-01-25 18:00:00,3.2,2.6,1.5,6.8,37.18,45.46
2683,2022-01-25 19:00:00,3.0,2.5,1.7,6.9,33.54,40.15
2684,2022-01-25 20:00:00,3.0,2.5,1.8,7.0,31.21,36.71
2685,2022-01-25 21:00:00,3.5,3.0,2.2,7.2,28.88,33.89
2686,2022-01-25 22:00:00,1.5,1.1,0.5,6.3,27.19,31.46
2687,2022-01-25 23:00:00,3.0,2.6,2.0,7.0,17.76,20.39
2688,2022-01-26 00:00:00,3.6,3.2,2.5,7.3,14.39,16.71
2689,2022-01-26 01:00:00,3.7,3.3,2.7,7.4,12.96,15.04
2690,2022-01-26 02:00:00,5.7,4.8,3.6,7.9,11.96,13.82
2691,2022-01-26 03:00:00,6.0,5.0,3.6,7.9,8.96,10.3
2692,2022-01-26 04:00:00,5.8,4.9,3.7,8.0,8.28,9.57
2693,2022-01-26 05:00:00,6.2,5.2,3.9,8.1,6.99,8.23
2694,2022-01-26 06:00:00,5.9,4.9,3.6,7.9,6.86,7.99
2695,2022-01-26 07:00:00,6.2,4.8,2.9,7.5,10.02,11.64
